pair_id,predicted_sigma,actual_abs_error
2012WM012__2014WM002,0.034557506601659155,0.017941559577278197
2014WM002__2012WM012,0.03499000161525054,0.015359882355140431
2015WM014__2016WM019,0.0424110120679088,0.008070357372652362
2016WM019__2015WM014,0.04215726237854936,0.00789553829005783
2018PA006__2018PA014,0.04358743986477122,0.054552817655395096
2018PA014__2018PA006,0.04299642063726132,0.055757694786604
2019PA023__2019PA024,0.15702602095439525,0.1355354758864165
2019PA024__2019PA023,0.17650804288191022,0.14784710817784852
2019PA023__2020PA011,0.22917442669967628,0.16404124059345146
2020PA011__2019PA023,0.324370428880588,0.17997019624534774
2020PA013__2023VR137,0.006149460059953359,0.0018267677603805328
2023VR137__2020PA013,0.006149384909861968,0.0018259747390347496
2021PA007__2023PA025,0.03463893324066589,0.036122265181059605
2023PA025__2021PA007,0.034343489452404175,0.037505614891954246
2021PA007__2023PA031,0.040412445077645055,0.051123625689039394
2023PA031__2021PA007,0.04004030534149146,0.053583860873799766
2021PA009__2023PA003,0.004764402540192551,0.01053172364059954
2021PA009__2023PA004,0.044468493705980834,0.0439623939155673
2023PA004__2021PA009,0.04151166897198657,0.042588006225736524
2021PA013__2022PA020,0.011058326415933968,0.014927445693952117
2022PA020__2021PA013,0.01104377583400446,0.01492377688383131
2022PA005__2023PA038,0.024175022686326667,0.02888014093149872
2023PA038__2022PA005,0.02582429644399635,0.03004372321642684
2022PA017__2023PA062,0.052825170914769765,0.07981836802182686
2023PA062__2022PA017,0.06264068924115783,0.08738661050518806
2022PA028__2023PA009,0.012217784122222883,0.001900455882732864
2023PA009__2022PA028,0.01224195127170642,0.002067611332162055
2023PA001__2024PA020,0.03655017489156253,0.008170616424095273
2024PA020__2023PA001,0.03675491584554615,0.0071583049674859844
2023PA003__2023PA004,0.04051822867497079,0.03513092398041238
2023PA004__2023PA003,0.04061315605320266,0.03430532557425242
2023PA032__2024PA024,0.01984471174027846,0.04281852552381482
2024PA024__2023PA032,0.019898403513118855,0.04439925112413459
2023PA032__2024PA049,0.03617309737627606,0.0050670367982090445
2024PA049__2023PA032,0.036169817129128125,0.004992597121221201
2024KA001__2024KA002,0.03390409306178957,0.018480756228406996
2024KA002__2024KA001,0.03393825352644033,0.018304545635832267
2024PA013__2024PA094,0.06576693078564458,0.09996059240195514
2024PA094__2024PA013,0.06373401546273079,0.11706276520250132
2024PA028__2024PA070,0.016714559278590942,0.010426921354650618
2024PA070__2024PA028,0.016714891755397424,0.010569859940798518
